Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,source_etf,Type,Notional Weight,Market Weight
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"565,080,735.03",,"565,080,735.03","5,138,499.00",109.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.57,0.57
TLN,TALEN ENERGY CORP,Utilities,Equity,"562,909,779.40",,"562,909,779.40","1,458,580.00",385.93,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.57,0.57
FTI,TECHNIPFMC PLC,Energy,Equity,"556,124,345.40",,"556,124,345.40","13,122,330.00",42.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.57,0.57
ACM,AECOM,Industrials,Equity,"550,345,652.35",,"550,345,652.35","4,228,549.00",130.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.56,0.56
BURL,BURLINGTON STORES INC,Consumer Discretionary,Equity,"535,680,352.60",,"535,680,352.60","1,989,380.00",269.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.54,0.54
LITE,LUMENTUM HOLDINGS INC,Information Technology,Equity,"534,123,284.80",,"534,123,284.80","2,228,485.00",239.68,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.54,0.54
USFD,US FOODS HOLDING CORP,Consumer Staples,Equity,"513,293,671.80",,"513,293,671.80","7,188,987.00",71.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.52,0.52
XPO,XPO INC,Industrials,Equity,"512,228,203.76",,"512,228,203.76","3,759,749.00",136.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.52,0.52
WWD,WOODWARD INC,Industrials,Equity,"505,626,844.80",,"505,626,844.80","1,914,528.00",264.10,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.51,0.51
CRS,CARPENTER TECHNOLOGY CORP,Industrials,Equity,"502,577,132.76",,"502,577,132.76","1,591,542.00",315.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.51,0.51
TRU,TRANSUNION,Industrials,Equity,"491,324,700.00",,"491,324,700.00","6,219,300.00",79.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.50,0.50
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,"490,178,998.80",,"490,178,998.80","3,166,531.00",154.80,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.50,0.50
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,Equity,"474,576,011.55",,"474,576,011.55","4,997,115.00",94.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.48,0.48
WPC,W. P. CAREY REIT INC,Real Estate,Equity,"463,265,337.54",,"463,265,337.54","6,991,629.00",66.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.47,0.47
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"462,601,843.20",,"462,601,843.20","2,134,560.00",216.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.47,0.47
ITT,ITT INC,Industrials,Equity,"462,068,485.20",,"462,068,485.20","2,490,264.00",185.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.47,0.47
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,"461,129,271.48",,"461,129,271.48","1,679,154.00",274.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.47,0.47
OKTA,OKTA INC CLASS A,Information Technology,Equity,"458,282,866.06",,"458,282,866.06","5,336,938.00",85.87,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.47,0.47
DOCU,DOCUSIGN INC,Information Technology,Equity,"449,842,036.54",,"449,842,036.54","6,451,198.00",69.73,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.46,0.46
EWBC,EAST WEST BANCORP INC,Financials,Equity,"449,348,424.00",,"449,348,424.00","4,400,200.00",102.12,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.46,0.46
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,"444,918,904.32",,"444,918,904.32","8,154,672.00",54.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.45,0.45
DT,DYNATRACE INC,Information Technology,Equity,"443,376,001.18",,"443,376,001.18","9,626,053.00",46.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.45,0.45
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"442,989,786.56",,"442,989,786.56","20,499,296.00",21.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.45,0.45
RGLD,ROYAL GOLD INC,Materials,Equity,"437,045,317.85",,"437,045,317.85","2,575,855.00",169.67,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
CG,CARLYLE GROUP INC,Financials,Equity,"436,430,834.48",,"436,430,834.48","8,314,552.00",52.49,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
JLL,JONES LANG LASALLE INC,Real Estate,Equity,"435,763,777.07",,"435,763,777.07","1,512,701.00",288.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
RPM,RPM INTERNATIONAL INC,Materials,Equity,"433,961,462.08",,"433,961,462.08","4,098,616.00",105.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
RBC,RBC BEARINGS INC,Industrials,Equity,"433,424,909.73",,"433,424,909.73","1,003,461.00",431.93,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
CSL,CARLISLE COMPANIES INC,Industrials,Equity,"431,068,937.02",,"431,068,937.02","1,361,686.00",316.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
GGG,GRACO INC,Industrials,Equity,"429,764,230.68",,"429,764,230.68","5,290,057.00",81.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.44,0.44
APG,API GROUP CORP,Industrials,Equity,"426,263,248.69",,"426,263,248.69","11,817,667.00",36.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.43,0.43
ATI,ATI INC,Industrials,Equity,"423,373,932.99",,"423,373,932.99","4,400,519.00",96.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.43,0.43
MEDP,MEDPACE HOLDINGS INC,Health Care,Equity,"419,600,369.83",,"419,600,369.83","708,557.00",592.19,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.43,0.43
TOL,TOLL BROTHERS INC,Consumer Discretionary,Equity,"415,832,586.84",,"415,832,586.84","3,134,574.00",132.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.42,0.42
ENTG,ENTEGRIS INC,Information Technology,Equity,"414,794,170.40",,"414,794,170.40","4,840,072.00",85.70,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.42,0.42
CACI,CACI INTERNATIONAL INC CLASS A,Industrials,Equity,"410,344,641.60",,"410,344,641.60","702,164.00",584.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.42,0.42
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,Equity,"403,420,579.98",,"403,420,579.98","2,110,161.00",191.18,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,Equity,"401,503,407.90",,"401,503,407.90","9,418,330.00",42.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
RNR,RENAISSANCERE HOLDING LTD,Financials,Equity,"400,111,946.85",,"400,111,946.85","1,502,655.00",266.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,Equity,"399,955,386.00",,"399,955,386.00","1,761,918.00",227.00,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
WCC,WESCO INTERNATIONAL INC,Industrials,Equity,"399,879,466.52",,"399,879,466.52","1,553,654.00",257.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,Equity,"399,187,683.12",,"399,187,683.12","9,035,484.00",44.18,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.41,0.41
SF,STIFEL FINANCIAL CORP,Financials,Equity,"391,670,621.33",,"391,670,621.33","3,262,019.00",120.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.40,0.40
WSO,WATSCO INC,Industrials,Equity,"391,271,532.73",,"391,271,532.73","1,114,321.00",351.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.40,0.40
UNM,UNUM,Financials,Equity,"384,092,180.34",,"384,092,180.34","5,002,503.00",76.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.39,0.39
MTZ,MASTEC INC,Industrials,Equity,"383,406,959.38",,"383,406,959.38","1,949,593.00",196.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.39,0.39
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,Equity,"376,420,487.04",,"376,420,487.04","6,187,056.00",60.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.38,0.38
MLI,MUELLER INDUSTRIES INC,Industrials,Equity,"376,296,175.71",,"376,296,175.71","3,534,293.00",106.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.38,0.38
BJ,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,Equity,"374,755,973.28",,"374,755,973.28","4,215,952.00",88.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.38,0.38
EVR,EVERCORE INC CLASS A,Financials,Equity,"373,225,186.65",,"373,225,186.65","1,232,295.00",302.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.38,0.38
EHC,ENCOMPASS HEALTH CORP,Health Care,Equity,"370,039,229.25",,"370,039,229.25","3,215,775.00",115.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.38,0.38
SNX,TD SYNNEX CORP,Information Technology,Equity,"367,337,621.82",,"367,337,621.82","2,448,591.00",150.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.37,0.37
EQH,EQUITABLE HOLDINGS INC,Financials,Equity,"367,280,692.80",,"367,280,692.80","8,185,440.00",44.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.37,0.37
BLD,TOPBUILD CORP,Consumer Discretionary,Equity,"362,395,183.27",,"362,395,183.27","893,237.00",405.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.37,0.37
DTM,DT MIDSTREAM INC,Energy,Equity,"362,074,472.49",,"362,074,472.49","3,243,523.00",111.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.37,0.37
SCI,SERVICE,Consumer Discretionary,Equity,"359,309,745.00",,"359,309,745.00","4,477,380.00",80.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.37,0.37
WTRG,ESSENTIAL UTILITIES INC,Utilities,Equity,"353,788,739.10",,"353,788,739.10","8,954,410.00",39.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.36,0.36
CCK,CROWN HOLDINGS INC,Materials,Equity,"352,754,823.96",,"352,754,823.96","3,672,999.00",96.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.36,0.36
EXEL,EXELIXIS INC,Health Care,Equity,"350,665,840.80",,"350,665,840.80","8,594,751.00",40.80,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.36,0.36
AYI,ACUITY INC,Industrials,Equity,"347,033,473.20",,"347,033,473.20","968,826.00",358.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
FHN,FIRST HORIZON CORP,Financials,Equity,"346,097,591.00",,"346,097,591.00","16,210,660.00",21.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
ALLY,ALLY FINANCIAL INC,Financials,Equity,"345,460,827.56",,"345,460,827.56","8,942,812.00",38.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
ELAN,ELANCO ANIMAL HEALTH INC,Health Care,Equity,"341,341,373.76",,"341,341,373.76","15,861,588.00",21.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"341,309,670.00",,"341,309,670.00","2,044,750.00",166.92,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
TXRH,TEXAS ROADHOUSE INC,Consumer Discretionary,Equity,"340,995,927.85",,"340,995,927.85","2,121,545.00",160.73,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.35,0.35
MANH,MANHATTAN ASSOCIATES INC,Information Technology,Equity,"338,795,553.81",,"338,795,553.81","1,930,569.00",175.49,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.34,0.34
WMS,ADVANCED DRAINAGE SYSTEMS INC,Industrials,Equity,"334,761,309.54",,"334,761,309.54","2,283,813.00",146.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.34,0.34
MKSI,MKS INC,Information Technology,Equity,"332,880,684.75",,"332,880,684.75","2,144,159.00",155.25,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.34,0.34
LAMR,LAMAR ADVERTISING COMPANY CLAS,Real Estate,Equity,"332,458,584.57",,"332,458,584.57","2,771,181.00",119.97,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.34,0.34
CLH,CLEAN HARBORS INC,Industrials,Equity,"330,160,331.52",,"330,160,331.52","1,609,596.00",205.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.34,0.34
PEN,PENUMBRA INC,Health Care,Equity,"329,470,673.98",,"329,470,673.98","1,245,118.00",264.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.33,0.34
AMH,AMERICAN HOMES RENT REIT CLASS A,Real Estate,Equity,"328,632,065.19",,"328,632,065.19","10,403,041.00",31.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.33,0.33
CMA,COMERICA INC,Financials,Equity,"321,006,478.64",,"321,006,478.64","4,103,368.00",78.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.33,0.33
DCI,DONALDSON INC,Industrials,Equity,"319,628,586.24",,"319,628,586.24","3,720,072.00",85.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.33
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,Equity,"317,798,951.04",,"317,798,951.04","6,130,381.00",51.84,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Industrials,Equity,"315,729,682.10",,"315,729,682.10","1,215,935.00",259.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
ARMK,ARAMARK,Consumer Discretionary,Equity,"313,690,717.20",,"313,690,717.20","8,391,940.00",37.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
AFG,AMERICAN FINANCIAL GROUP INC,Financials,Equity,"312,518,259.78",,"312,518,259.78","2,209,859.00",141.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
HLI,HOULIHAN LOKEY INC CLASS A,Financials,Equity,"312,032,621.04",,"312,032,621.04","1,735,829.00",179.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
NYT,NEW YORK TIMES CLASS A,Communication,Equity,"310,296,093.48",,"310,296,093.48","5,173,326.00",59.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.32,0.32
CNM,CORE & MAIN INC CLASS A,Industrials,Equity,"309,411,470.90",,"309,411,470.90","6,055,019.00",51.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
REXR,REXFORD INDUSTRIAL REALTY REIT INC,Real Estate,Equity,"308,336,592.80",,"308,336,592.80","7,538,792.00",40.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
OVV,OVINTIV INC,Energy,Equity,"308,229,416.76",,"308,229,416.76","8,206,321.00",37.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
AR,ANTERO RESOURCES CORP,Energy,Equity,"305,741,925.32",,"305,741,925.32","9,369,964.00",32.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
AA,ALCOA CORP,Materials,Equity,"303,372,476.00",,"303,372,476.00","8,266,280.00",36.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
FYBR,FRONTIER COMMUNICATIONS PARENT INC,Communication,Equity,"301,845,715.83",,"301,845,715.83","7,991,679.00",37.77,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
WBS,WEBSTER FINANCIAL CORP,Financials,Equity,"300,416,774.04",,"300,416,774.04","5,305,842.00",56.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.31,0.31
EGP,EASTGROUP PROPERTIES REIT INC,Real Estate,Equity,"296,702,098.04",,"296,702,098.04","1,700,396.00",174.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.30,0.30
ORI,OLD REPUBLIC INTERNATIONAL CORP,Financials,Equity,"296,670,569.85",,"296,670,569.85","7,298,169.00",40.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.30,0.30
CR,CRANE,Industrials,Equity,"295,159,221.00",,"295,159,221.00","1,561,689.00",189.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.30,0.30
CNH,CNH INDUSTRIAL N.V. NV,Industrials,Equity,"290,906,479.08",,"290,906,479.08","28,353,458.00",10.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.30,0.30
FLS,FLOWSERVE CORP,Industrials,Equity,"290,441,797.84",,"290,441,797.84","4,175,414.00",69.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.30,0.30
RRX,REGAL REXNORD CORP,Industrials,Equity,"286,840,022.40",,"286,840,022.40","2,119,090.00",135.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Equity,"285,751,705.60",,"285,751,705.60","22,324,352.00",12.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
OGE,OGE ENERGY CORP,Utilities,Equity,"283,428,272.88",,"283,428,272.88","6,429,861.00",44.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
SSB,SOUTHSTATE BANK CORP,Financials,Equity,"282,895,237.10",,"282,895,237.10","3,231,242.00",87.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
ROIV,ROIVANT SCIENCES LTD,Health Care,Equity,"282,535,306.13",,"282,535,306.13","13,735,309.00",20.57,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,Equity,"280,977,371.15",,"280,977,371.15","5,268,655.00",53.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.29,0.29
GME,GAMESTOP CORP CLASS A,Consumer Discretionary,Equity,"280,351,440.25",,"280,351,440.25","13,131,215.00",21.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.29
OC,OWENS CORNING,Industrials,Equity,"280,184,762.88",,"280,184,762.88","2,669,952.00",104.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.29
RRC,RANGE RESOURCES CORP,Energy,Equity,"279,317,692.60",,"279,317,692.60","7,604,620.00",36.73,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
KNSL,KINSALE CAPITAL GROUP INC,Financials,Equity,"277,801,018.30",,"277,801,018.30","706,693.00",393.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
AAL,AMERICAN AIRLINES GROUP INC,Industrials,Equity,"277,019,293.90",,"277,019,293.90","21,066,106.00",13.15,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,Equity,"276,597,304.32",,"276,597,304.32","2,679,168.00",103.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
WTFC,WINTRUST FINANCIAL CORP,Financials,Equity,"275,060,834.76",,"275,060,834.76","2,137,557.00",128.68,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,Equity,"273,208,393.85",,"273,208,393.85","4,370,635.00",62.51,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"272,522,257.56",,"272,522,257.56","4,354,782.00",62.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
DINO,HF SINCLAIR CORP,Energy,Equity,"272,276,292.20",,"272,276,292.20","5,076,940.00",53.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.28,0.28
ALV,AUTOLIV INC,Consumer Discretionary,Equity,"270,519,837.84",,"270,519,837.84","2,256,024.00",119.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.27,0.28
CUBE,CUBESMART REIT,Real Estate,Equity,"269,228,970.12",,"269,228,970.12","7,280,394.00",36.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.27,0.27
TTEK,TETRA TECH INC,Industrials,Equity,"267,875,234.29",,"267,875,234.29","8,389,453.00",31.93,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.27,0.27
FIVE,FIVE BELOW INC,Consumer Discretionary,Equity,"264,092,022.24",,"264,092,022.24","1,757,801.00",150.24,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.27,0.27
WAL,WESTERN ALLIANCE,Financials,Equity,"260,042,356.84",,"260,042,356.84","3,305,063.00",78.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,Equity,"259,604,983.40",,"259,604,983.40","1,936,628.00",134.05,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
COKE,COCA COLA CONSOLIDATED INC,Consumer Staples,Equity,"259,487,836.46",,"259,487,836.46","1,913,486.00",135.61,United States,NASDAQ,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
PRI,PRIMERICA INC,Financials,Equity,"258,856,334.33",,"258,856,334.33","1,034,143.00",250.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
VMI,VALMONT INDS INC,Industrials,Equity,"257,164,670.56",,"257,164,670.56","630,182.00",408.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
OSK,OSHKOSH CORP,Industrials,Equity,"256,721,845.32",,"256,721,845.32","2,043,313.00",125.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
BRX,BRIXMOR PROPERTY GROUP REIT INC,Real Estate,Equity,"256,631,916.06",,"256,631,916.06","9,772,731.00",26.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,IJH,EQUITY,0.26,0.26
